image_id,healthy,multiple_diseases,rust,scab
Test_160,0.46163765,0.014598392,0.08950405,0.4342599
Test_161,0.56343067,0.019895177,0.101576045,0.31509814
Test_162,0.51073176,0.04570151,0.0926161,0.35095057
Test_163,0.52622616,0.0083760815,0.12435457,0.34104314
Test_164,0.45839718,0.032162763,0.20378813,0.30565187
Test_165,0.03963572,0.021621706,0.73705655,0.20168598
Test_166,0.6080046,0.020714417,0.081424624,0.28985637
Test_167,0.3318124,0.040383603,0.13716634,0.49063763
Test_168,0.5281895,0.010889369,0.12492075,0.33600047
Test_169,0.14925393,0.013536722,0.6331823,0.20402703
Test_170,0.35103208,0.03835132,0.24941882,0.36119777
Test_171,0.5064351,0.01057213,0.11390434,0.3690885
Test_172,0.59220004,0.029389964,0.113071494,0.2653385
Test_173,0.60047764,0.011821974,0.07387994,0.31382045
Test_174,0.42026943,0.05435543,0.049188595,0.47618648
Test_175,0.4186419,0.007442031,0.076241925,0.49767414
Test_176,0.23167881,0.051927835,0.40861577,0.3077776
Test_177,0.6667843,0.01502057,0.18813066,0.13006443
Test_178,0.30252525,0.037864555,0.26502433,0.39458585
Test_179,0.24132892,0.01686879,0.30335584,0.43844643
Test_180,0.21564637,0.02744561,0.24450406,0.51240396
Test_181,0.77790886,0.005328729,0.056947313,0.15981515
Test_182,0.23883069,0.0013763013,0.5258557,0.23393726
Test_183,0.23376372,0.0068548606,0.13660197,0.6227794
Test_184,0.35800433,0.03330813,0.10071676,0.5079708
Test_185,0.8001788,0.0053542806,0.09511654,0.09935046
Test_186,0.59420735,0.012135631,0.09275128,0.30090585
Test_187,0.7688708,0.0078481035,0.07096841,0.15231276
Test_188,0.13953696,0.011408764,0.09923314,0.7498212
Test_189,0.2199015,0.09059349,0.15433662,0.53516835
Test_190,0.18061136,0.018624827,0.027128553,0.7736352
Test_191,0.52594334,0.017479857,0.1182305,0.33834633
Test_192,0.14780591,0.011141686,0.26772702,0.5733254
Test_193,0.12980758,0.047661643,0.5772763,0.2452546
Test_194,0.53974044,0.021135716,0.1754016,0.26372224
Test_195,0.31313697,0.08260619,0.13595368,0.4683031
Test_196,0.6340504,0.027089166,0.14818987,0.19067049
Test_197,0.74244446,0.013610452,0.0890681,0.154877
Test_198,0.79691845,0.007775574,0.069201,0.12610504
Test_199,0.49739897,0.017356502,0.40506953,0.08017505
Test_200,0.2977645,0.0044543324,0.09871951,0.59906167
Test_201,0.6050018,0.021861503,0.13806055,0.23507604
Test_202,0.34648567,0.008092917,0.15159841,0.49382296
Test_203,0.16295794,0.010107775,0.65471315,0.17222114
Test_204,0.1730203,0.004610446,0.23426624,0.588103
Test_205,0.3826005,0.035736702,0.10632148,0.47534132
Test_206,0.17806832,0.004045852,0.12330489,0.6945809
Test_207,0.4147878,0.013334445,0.37909186,0.19278592
Test_208,0.6864098,0.011429607,0.07876878,0.2233918
Test_209,0.46068296,0.013471438,0.120633446,0.40521222
Test_210,0.05763518,0.0015707025,0.91455424,0.026239844
Test_211,0.8801244,0.006818563,0.039052058,0.074005045
Test_212,0.21851858,0.021853242,0.28088123,0.4787469
Test_213,0.4222109,0.01601568,0.2708662,0.2909072
Test_214,0.14828461,0.025483895,0.1171533,0.7090782
Test_215,0.45523223,0.03150554,0.19453117,0.31873107
Test_216,0.44490027,0.014080702,0.06864037,0.47237867
Test_217,0.28764683,0.0031372972,0.05406169,0.6551541
Test_218,0.6882613,0.024082145,0.12517768,0.16247897
Test_219,0.3518598,0.064925134,0.43331107,0.14990386
Test_220,0.1822522,0.0068389187,0.11280047,0.69810843
Test_221,0.7896448,0.018041171,0.08093696,0.11137716
Test_222,0.33784488,0.01292966,0.37042457,0.27880093
Test_223,0.6907711,0.03140692,0.081517525,0.19630456
Test_224,0.25448522,0.011615434,0.26674247,0.4671569
Test_225,0.2336246,0.013335065,0.5897047,0.16333559
Test_226,0.65906096,0.02325421,0.11701477,0.20067012
Test_227,0.15349895,0.026181938,0.72389394,0.096425235
Test_228,0.23204418,0.017746825,0.08533485,0.66487414
Test_229,0.61616695,0.013226062,0.09689914,0.27370784
Test_230,0.15039508,0.019516801,0.10182747,0.72826064
Test_231,0.46026543,0.022114504,0.08938349,0.42823654
Test_232,0.28456718,0.0072305943,0.31551817,0.392684
Test_233,0.026844824,0.003600249,0.794672,0.17488292
Test_234,0.39471218,0.04823617,0.11211079,0.44494087
Test_235,0.44699207,0.03648915,0.19775625,0.31876254
Test_236,0.31973442,0.03804071,0.09990585,0.542319
Test_237,0.33428943,0.015258616,0.08621057,0.56424147
Test_238,0.58351034,0.019338204,0.19112706,0.20602433
Test_239,0.35135198,0.017077236,0.15520471,0.47636604
Test_240,0.4118396,0.022271497,0.07650978,0.4893791
Test_241,0.6642838,0.003656149,0.05708142,0.2749786
Test_242,0.3328772,0.0050143832,0.3641988,0.2979096
Test_243,0.2733331,0.02586981,0.11985417,0.58094287
Test_244,0.4893804,0.02886261,0.18202917,0.2997278
Test_245,0.29288435,0.058202963,0.29508436,0.35382834
Test_246,0.19144934,0.0032400207,0.13933647,0.6659742
Test_247,0.14070307,0.0053849374,0.04315908,0.81075287
Test_248,0.14275843,0.0327145,0.3238114,0.5007157
Test_249,0.35288215,0.07112382,0.19553773,0.3804563
Test_250,0.5071469,0.039271057,0.15811476,0.29546735
Test_251,0.4615674,0.028718777,0.36758134,0.14213254
Test_252,0.77827287,0.028843619,0.081169516,0.111713976
Test_253,0.36330584,0.036553994,0.13993065,0.46020946
Test_254,0.16833788,0.044606782,0.3323146,0.45474073
Test_255,0.39184085,0.01947016,0.27234516,0.31634384
Test_256,0.55111,0.01195186,0.12090982,0.31602824
Test_257,0.5005692,0.060636554,0.25723067,0.18156353
Test_258,0.58567655,0.032870997,0.085397534,0.29605502
Test_259,0.49078614,0.006629044,0.09299457,0.4095902
Test_260,0.40129519,0.028275615,0.21604577,0.35438344
Test_261,0.37802684,0.04562111,0.3000292,0.27632278
Test_262,0.3654274,0.01981411,0.49045643,0.12430204
Test_263,0.741597,0.02396894,0.09391816,0.14051583
Test_264,0.29518953,0.025563307,0.3026889,0.37655833
Test_265,0.36647972,0.026512958,0.41514358,0.19186366
Test_266,0.40057546,0.028838005,0.30944094,0.26114556
Test_267,0.46377188,0.00811885,0.060080674,0.4680286
Test_268,0.58664477,0.011911111,0.15757307,0.2438711
Test_269,0.58064854,0.012330297,0.19746195,0.20955926
Test_270,0.14615464,0.042656567,0.5526718,0.25851694
Test_271,0.54362,0.02290005,0.07988604,0.3535939
Test_272,0.35054776,0.021914601,0.38507494,0.24246271
Test_273,0.37141526,0.08590839,0.23706982,0.3056066
Test_274,0.28618592,0.050528903,0.38210326,0.28118196
Test_275,0.38898197,0.06321129,0.34636435,0.20144233
Test_276,0.16339023,0.0070185964,0.5729237,0.25666744
Test_277,0.70233244,0.01694017,0.09103719,0.18969019
Test_278,0.63894224,0.0075456253,0.1919727,0.16153945
Test_279,0.54628927,0.023745801,0.18928203,0.24068294
Test_280,0.05117899,0.03863055,0.6975051,0.2126854
Test_281,0.4836497,0.0041233962,0.37775874,0.13446811
Test_282,0.48740974,0.034034975,0.26100782,0.21754743
Test_283,0.7043045,0.011246996,0.10193525,0.18251324
Test_284,0.37840626,0.05018284,0.2538015,0.31760943
Test_285,0.23341723,0.0106998375,0.5345091,0.22137378
Test_286,0.23935804,0.034066666,0.5310493,0.19552597
Test_287,0.6978166,0.0154758245,0.09881201,0.18789555
Test_288,0.5645262,0.011662417,0.18019803,0.24361342
Test_289,0.15407576,0.060922444,0.5515694,0.23343231
Test_290,0.37558055,0.024960862,0.11175342,0.48770523
Test_291,0.6357299,0.024044402,0.15336868,0.186857
Test_292,0.21289898,0.020349119,0.610265,0.15648687
Test_293,0.10101559,0.007412817,0.09669305,0.7948785
Test_294,0.58561873,0.03924793,0.10102486,0.27410847
Test_295,0.27903268,0.019684056,0.2735008,0.42778242
Test_296,0.6054474,0.0045571,0.15004185,0.23995367
Test_297,0.5909776,0.032250617,0.19092202,0.18584976
Test_298,0.74465096,0.0028745192,0.047272332,0.20520212
Test_299,0.633761,0.011437693,0.19174027,0.16306107
Test_300,0.6786159,0.019744089,0.122140884,0.17949906
Test_301,0.39085117,0.023079902,0.51805824,0.06801068
Test_302,0.44591576,0.04111513,0.16611683,0.3468523
Test_303,0.66494054,0.016699417,0.10740066,0.21095933
Test_304,0.3627486,0.057761222,0.13324621,0.446244
Test_305,0.5475064,0.07443707,0.28647625,0.0915803
Test_306,0.23026745,0.020759894,0.30264652,0.44632614
Test_307,0.46297425,0.011286409,0.2637651,0.2619743
Test_308,0.5609406,0.03206147,0.11386435,0.29313356
Test_309,0.30111563,0.036561254,0.096981004,0.56534207
Test_310,0.46103,0.016816353,0.1563374,0.36581618
Test_311,0.48628107,0.039094415,0.08827785,0.38634667
Test_312,0.36583945,0.028016705,0.34444016,0.26170367
Test_313,0.20718496,0.025465611,0.368289,0.39906043
Test_314,0.28652737,0.032068472,0.07548467,0.60591954
Test_315,0.12707429,0.0111346,0.18832661,0.67346454
Test_316,0.37248492,0.052727293,0.12609841,0.4486894
Test_317,0.7277667,0.007150734,0.07622523,0.1888573
Test_318,0.4907553,0.02235013,0.12609807,0.3607965
Test_319,0.5292493,0.025496481,0.10608067,0.33917353
Test_320,0.63424426,0.012716685,0.28902334,0.064015694
Test_321,0.19477971,0.04301917,0.6689235,0.09327767
Test_322,0.4793796,0.033157956,0.16850272,0.31895983
Test_323,0.54801106,0.015388662,0.112455636,0.32414457
Test_324,0.69499314,0.008490275,0.107946314,0.18857035
Test_325,0.4276468,0.024719035,0.31163162,0.23600252
Test_326,0.066489175,0.010685189,0.89980763,0.023018027
Test_327,0.5144969,0.006324613,0.22752215,0.25165623
Test_328,0.03171543,0.0053258985,0.033590615,0.9293681
Test_329,0.26949316,0.018159201,0.14554255,0.56680506
Test_330,0.5441067,0.011359456,0.107136406,0.33739743
Test_331,0.43942443,0.03313519,0.11493596,0.41250443
Test_332,0.5284437,0.003461197,0.35227084,0.11582419
Test_333,0.28355062,0.023130663,0.23429532,0.45902348
Test_334,0.2379143,0.025837481,0.12751901,0.6087292
Test_335,0.28719437,0.03180834,0.14758292,0.53341436
Test_336,0.5369639,0.0348811,0.12656283,0.30159208
Test_337,0.14490086,0.01848017,0.2838613,0.55275774
Test_338,0.16314532,0.03639765,0.20455328,0.59590375
Test_339,0.20626894,0.043264244,0.5006363,0.24983053
Test_340,0.67892706,0.034048248,0.08011083,0.20691395
Test_341,0.37249938,0.052450057,0.13156517,0.4434854
Test_342,0.23692895,0.014625147,0.39878324,0.34966266
Test_343,0.65692973,0.019491732,0.104048565,0.21952996
Test_344,0.32690942,0.0038136116,0.65148205,0.017794853
Test_345,0.5610766,0.01704062,0.037258707,0.3846241
Test_346,0.43473607,0.0155396415,0.25191087,0.29781345
Test_347,0.11103584,0.030525742,0.14339352,0.7150449
Test_348,0.22584099,0.026913539,0.5819461,0.16529939
Test_349,0.057475697,0.012287293,0.8981041,0.032132983
Test_350,0.44133574,0.032910444,0.11702061,0.40873313
Test_351,0.519404,0.0148240905,0.35614708,0.10962478
Test_352,0.20416379,0.0048157396,0.2781884,0.5128321
Test_353,0.32320845,0.008425462,0.075846806,0.59251934
Test_354,0.20958719,0.0065453015,0.08934852,0.69451904
Test_355,0.43512908,0.14738922,0.2135822,0.2038995
Test_356,0.28960752,0.045854308,0.12508447,0.53945374
Test_357,0.44633666,0.019614317,0.0649604,0.4690887
Test_358,0.45472762,0.05682923,0.1635472,0.32489598
Test_359,0.59319013,0.024543911,0.21154144,0.17072454
Test_360,0.07240744,0.009189998,0.7389373,0.17946526
Test_361,0.30065337,0.0182988,0.4816487,0.19939911
Test_362,0.31183195,0.0402471,0.1969669,0.45095408
Test_363,0.3135799,0.028147126,0.12604691,0.5322261
Test_364,0.5554457,0.03782293,0.2278804,0.17885093
Test_365,0.59505016,0.018763583,0.18900728,0.197179
Test_366,0.28734747,0.031350743,0.21211888,0.46918294
Test_367,0.61685497,0.05284904,0.14684518,0.18345085
Test_368,0.65308464,0.03360748,0.13342401,0.17988387
Test_369,0.3092144,0.01445562,0.2190139,0.457316
Test_370,0.8590279,0.0024840147,0.03906391,0.099424146
Test_371,0.25476775,0.0089257965,0.13328975,0.60301673
Test_372,0.29358143,0.03678947,0.30979756,0.35983154
Test_373,0.6884147,0.037594724,0.16031092,0.11367957
Test_374,0.37211022,0.008235862,0.5162118,0.10344215
Test_375,0.5352703,0.023927502,0.1743146,0.26648766
Test_376,0.57020676,0.014615411,0.16462126,0.25055653
Test_377,0.5839198,0.012611311,0.12166451,0.28180435
Test_378,0.21004246,0.019439591,0.21225923,0.5582587
Test_379,0.3742502,0.028656965,0.16936433,0.4277285
Test_380,0.6173106,0.010742642,0.10617289,0.26577392
Test_381,0.19194977,0.0036990973,0.0772649,0.72708625
Test_382,0.44728532,0.029954134,0.08892379,0.43383685
Test_383,0.40187672,0.028528025,0.32327932,0.24631597
Test_384,0.467461,0.050443217,0.2839968,0.19809903
Test_385,0.44793707,0.023436176,0.30377203,0.22485477
Test_386,0.486509,0.047947913,0.25763202,0.20791101
Test_387,0.19493918,0.018975908,0.6058203,0.18026467
Test_388,0.13067855,0.010708241,0.39500618,0.46360695
Test_389,0.72000724,0.024998255,0.07103669,0.18395777
Test_390,0.49187464,0.022569122,0.26626775,0.21928851
Test_391,0.21604419,0.035117663,0.05649598,0.6923422
Test_392,0.3259317,0.008461068,0.09948941,0.5661178
Test_393,0.097152226,0.012420638,0.07271567,0.8177114
Test_394,0.55483437,0.047347236,0.1262059,0.2716124
Test_395,0.56857747,0.053104997,0.10638727,0.27193025
Test_396,0.63035953,0.03161029,0.27534473,0.0626854
Test_397,0.6441014,0.12194655,0.18608919,0.047862854
Test_398,0.15362258,0.025710644,0.18397342,0.6366934
Test_399,0.61330956,0.017816225,0.18217154,0.18670265
Test_400,0.3964844,0.0082166,0.17376757,0.4215314
Test_401,0.3804429,0.02481757,0.058857847,0.53588164
Test_402,0.5143765,0.009153893,0.27960968,0.19685985
Test_403,0.6450073,0.005711312,0.1897165,0.15956488
Test_404,0.33265683,0.019947851,0.25291568,0.39447963
Test_405,0.6035041,0.015724476,0.13376401,0.24700738
Test_406,0.3115791,0.029319886,0.4862172,0.17288388
Test_407,0.6286242,0.013457731,0.16563836,0.19227974
Test_408,0.47187296,0.03755266,0.14781457,0.34275982
Test_409,0.46539444,0.017592592,0.115072526,0.4019405
Test_410,0.6945443,0.011714255,0.13695452,0.156787
Test_411,0.12170669,0.020982908,0.061226495,0.79608387
Test_412,0.57773465,0.012798834,0.060669284,0.34879717
Test_413,0.27248976,0.0100929765,0.06759952,0.64981776
Test_414,0.05627069,0.012919727,0.081728734,0.84908086
Test_415,0.30763033,0.015454034,0.10092425,0.57599133
Test_416,0.10545635,0.0181185,0.72736704,0.14905809
Test_417,0.49685737,0.036361035,0.09773055,0.3690511
Test_418,0.41482985,0.07177809,0.24391279,0.26947927
Test_419,0.24831372,0.049520254,0.18999249,0.51217353
Test_420,0.7968505,0.0034989389,0.063715786,0.13593476
Test_421,0.2142435,0.0072784196,0.106945224,0.67153287
Test_422,0.2335998,0.022721533,0.3226992,0.42097947
Test_423,0.30606535,0.04379147,0.20029442,0.4498487
Test_424,0.38313493,0.08892372,0.273372,0.25456938
Test_425,0.5350498,0.05215301,0.24660079,0.16619647
Test_426,0.11869218,0.030398704,0.22518137,0.6257278
Test_427,0.49667275,0.025676684,0.07887703,0.39877358
Test_428,0.49658385,0.0046769497,0.036440935,0.46229827
Test_429,0.3902456,0.089389026,0.29808593,0.22227949
Test_430,0.47328588,0.008968168,0.07928175,0.43846413
Test_431,0.30770287,0.028527034,0.22490978,0.43886027
Test_432,0.36905882,0.024846015,0.08831188,0.51778334
Test_433,0.79505104,0.0070370203,0.03978498,0.15812689
Test_434,0.17726116,0.12281179,0.51424295,0.1856841
Test_435,0.7798432,0.0019981181,0.021095512,0.19706324
Test_436,0.29502824,0.015437817,0.061646033,0.62788796
Test_437,0.20193858,0.019263972,0.27939844,0.49939907
Test_438,0.6651903,0.020812051,0.22959796,0.08439981
Test_439,0.38579166,0.042743217,0.070248984,0.5012161
Test_440,0.6995115,0.019058255,0.13953385,0.14189638
Test_441,0.50734025,0.05479898,0.16026652,0.27759418
Test_442,0.5923092,0.009730698,0.10862375,0.28933647
Test_443,0.13082375,0.0055243564,0.09937844,0.7642735
Test_444,0.28035575,0.0028382186,0.18767694,0.52912915
Test_445,0.6458429,0.0089467205,0.11247062,0.23273976
Test_446,0.3166254,0.0107827205,0.16599725,0.50659466
Test_447,0.6082089,0.004455099,0.074005246,0.3133307
Test_448,0.29632604,0.02912485,0.26781112,0.40673798
Test_449,0.17587212,0.012064777,0.23979415,0.5722689
Test_450,0.359462,0.028936757,0.20834817,0.40325305
Test_451,0.24297462,0.011633477,0.2860406,0.4593513
Test_452,0.20061663,0.008707654,0.70393234,0.08674343
Test_453,0.1620229,0.011992171,0.12107677,0.70490813
Test_454,0.4882722,0.021722002,0.0966754,0.39333045
Test_455,0.35562035,0.006492931,0.055299286,0.58258736
Test_456,0.80424017,0.0013960825,0.036194596,0.15816909
Test_457,0.42156732,0.18196325,0.22487833,0.17159106
Test_458,0.60612506,0.018783916,0.13554959,0.23954143
Test_459,0.5394999,0.025299635,0.19288325,0.24231723
Test_460,0.29217556,0.002472021,0.62188286,0.0834695
Test_461,0.4251766,0.02476463,0.092486374,0.4575724
Test_462,0.19550392,0.037161965,0.30992392,0.45741028
Test_463,0.21276747,0.07491095,0.30393723,0.40838438
Test_464,0.64869106,0.011811092,0.081406616,0.2580913
Test_465,0.54260373,0.021223838,0.17771906,0.2584533
Test_466,0.036311552,0.0029976328,0.841043,0.11964788
Test_467,0.6841887,0.018832378,0.08579334,0.21118565
Test_468,0.22073273,0.09047371,0.21724969,0.47154382
Test_469,0.88634104,0.006187991,0.039179582,0.068291426
Test_470,0.49178252,0.029249696,0.2060451,0.27292264
Test_471,0.14639609,0.009592054,0.08779106,0.7562208
Test_472,0.27402586,0.03472236,0.3164809,0.37477082
Test_473,0.54729867,0.0189503,0.09161358,0.3421375
Test_474,0.3602392,0.028764391,0.26162556,0.34937075
Test_475,0.36605597,0.03598803,0.12592027,0.4720357
Test_476,0.18145108,0.019700918,0.6434545,0.15539351
Test_477,0.6195322,0.020798648,0.18686126,0.17280793
Test_478,0.69591624,0.0077449526,0.05312597,0.24321279
Test_479,0.65343463,0.011855818,0.05636035,0.27834916
