image_id,healthy,multiple_diseases,rust,scab
Test_88,0.008713662,0.13694368,0.83435196,0.019990621
Test_89,0.10872075,0.31161535,0.3732591,0.20640478
Test_90,0.18690656,0.20743096,0.29855704,0.30710542
Test_91,0.18578067,0.13234214,0.09075982,0.5911174
Test_92,0.9487918,0.0062323916,0.027477028,0.017498726
Test_93,0.3411484,0.09664994,0.26550326,0.29669845
Test_94,0.11843661,0.10402338,0.12107453,0.6564655
Test_95,0.06080488,0.13440964,0.71239674,0.09238871
Test_96,0.35727552,0.100272015,0.07348579,0.4689667
Test_97,0.5964159,0.010369813,0.10055564,0.29265875
Test_98,0.7720636,0.0033512148,0.07097422,0.15361086
Test_99,0.8036662,0.032469515,0.07796672,0.08589757
Test_100,0.013563164,0.0043984484,0.9319462,0.050092194
Test_101,0.1303122,0.03680161,0.4508045,0.38208175
Test_102,0.00094006653,0.012720817,0.023886327,0.9624528
Test_103,0.9510087,0.0007368373,0.020296369,0.027958188
Test_104,0.026234439,0.064259976,0.033221222,0.87628436
Test_105,0.052053887,0.059206072,0.5854974,0.30324265
Test_106,0.54531103,0.021783113,0.12884605,0.30405974
Test_107,0.0043459623,0.054785457,0.92321324,0.017655302
Test_108,0.00018002052,0.005436178,0.99339265,0.0009911975
Test_109,0.00698189,0.27017844,0.5156245,0.2072152
Test_110,0.43488845,0.024485908,0.097063296,0.44356242
Test_111,0.059714608,0.015319988,0.22719981,0.6977656
Test_112,0.3203173,0.13652763,0.32411844,0.21903658
Test_113,0.021338452,0.03762608,0.8918322,0.04920327
Test_114,0.6838096,0.03841993,0.24558112,0.032189343
Test_115,0.047397744,0.2314185,0.24142912,0.4797546
Test_116,0.047585223,0.065901764,0.41481894,0.4716941
Test_117,0.34994167,0.010999665,0.12392877,0.51512986
Test_118,0.16599843,0.056278028,0.046395134,0.7313284
Test_119,0.7097414,0.047164097,0.16940126,0.073693186
Test_120,0.75888234,0.0042076763,0.17251535,0.06439469
Test_121,0.0006189887,0.005440209,0.9925189,0.0014219304
Test_122,0.009723791,0.019600382,0.015625311,0.9550505
Test_123,0.5815749,0.0912255,0.106476516,0.22072311
Test_124,0.15442449,0.31107664,0.20837405,0.32612488
Test_125,0.0067038294,0.11716471,0.18191285,0.6942187
Test_126,0.83695847,0.003385201,0.065431155,0.09422513
Test_127,0.80562687,0.015739458,0.04922949,0.1294043
Test_128,0.076861724,0.07220238,0.7073024,0.14363343
Test_129,0.4302882,0.036459718,0.12695312,0.40629894
Test_130,0.0008822929,0.09182039,0.8766425,0.030654797
Test_131,0.0007459406,0.29916012,0.5886227,0.11147125
Test_132,0.31138334,0.067578845,0.11036778,0.51067007
Test_133,0.06349839,0.14518896,0.01786734,0.77344525
Test_134,0.824455,0.028527804,0.054796394,0.09222075
Test_135,0.12960082,0.04249099,0.5922215,0.23568664
Test_136,0.5004748,0.02531783,0.11465258,0.35955483
Test_137,0.85048205,0.005856839,0.041343886,0.10231724
Test_138,0.014796401,0.015769182,0.9308624,0.038572006
Test_139,0.25818458,0.0957792,0.58417237,0.061863784
Test_140,0.8869952,0.0013035714,0.08430245,0.027398894
Test_141,0.72746557,0.0053291814,0.032332048,0.23487316
Test_142,0.10575728,0.39153907,0.17858882,0.32411483
Test_143,0.0023504533,0.19070148,0.77368194,0.03326608
Test_144,0.6909385,0.0014063703,0.05020662,0.25744855
Test_145,0.028623192,0.14351557,0.26360646,0.5642548
Test_146,0.31900474,0.045710653,0.12442759,0.510857
Test_147,0.07843575,0.041174646,0.18435086,0.6960387
Test_148,0.44924998,0.030195385,0.12742035,0.39313433
Test_149,0.0011769142,0.12452698,0.8425518,0.031744245
Test_150,0.8605953,0.021107495,0.009723163,0.108574085
Test_151,0.00313465,0.02084828,0.88094884,0.095068306
Test_152,0.000786746,0.033090543,0.85349876,0.11262394
Test_153,0.33961317,0.16979378,0.2481891,0.24240397
Test_154,0.21987607,0.036802407,0.567472,0.17584959
Test_155,0.07751136,0.21321869,0.6302648,0.079005115
Test_156,0.20321321,0.3409576,0.08642101,0.3694081
Test_157,0.2232294,0.062011886,0.1655236,0.5492351
Test_158,0.0685129,0.11582642,0.115001604,0.7006591
Test_159,0.074819945,0.31226283,0.29356498,0.31935218
Test_160,0.21619248,0.010670581,0.020799551,0.7523374
Test_161,0.34139073,0.037521858,0.05244109,0.5686464
Test_162,0.5490472,0.042519044,0.14147729,0.2669566
Test_163,0.3774584,0.08151794,0.11626062,0.42476314
Test_164,0.0006525241,0.24775083,0.68363994,0.06795665
Test_165,0.07685286,0.071036585,0.540738,0.31137264
Test_166,0.8209147,0.004330731,0.027876927,0.14687765
Test_167,0.017925806,0.03695235,0.04682041,0.8983014
Test_168,0.724358,0.032225065,0.13553013,0.1078868
Test_169,0.080661125,0.080082215,0.0771212,0.7621354
Test_170,0.00020898264,0.19580922,0.7708702,0.03311155
Test_171,0.0073860716,0.10373469,0.8605027,0.028376596
Test_172,0.2417901,0.0012437365,0.67276907,0.08419713
Test_173,0.0014757856,0.033449598,0.8466416,0.118433
Test_174,0.2250845,0.0007454862,0.010004733,0.7641652
Test_175,0.19043353,0.14398985,0.5005054,0.1650712
Test_176,0.8266172,0.012944749,0.11468491,0.045753136
Test_177,0.15051693,0.03013012,0.03319558,0.7861574
Test_178,0.04425093,0.05088954,0.012192454,0.8926671
Test_179,0.4457424,0.1405573,0.24295044,0.1707499
Test_180,0.8360235,0.010159347,0.057512067,0.096305124
Test_181,0.002399841,0.0027811427,0.004325951,0.9904931
Test_182,0.476936,0.22526358,0.2714837,0.026316656
Test_183,0.055913202,0.24582803,0.40688428,0.29137444
Test_184,0.14808737,0.051257268,0.12097748,0.6796779
Test_185,0.06472881,0.24049199,0.45950127,0.23527797
Test_186,0.00016089319,0.05600885,0.7004947,0.24333562
Test_187,0.73689526,0.035827693,0.19018294,0.037094157
Test_188,0.96307325,0.00068372756,0.008679732,0.027563239
Test_189,0.05064602,0.4159309,0.38510254,0.1483206
Test_190,0.012829104,0.00977812,0.80874354,0.16864924
Test_191,0.3993331,0.029098965,0.46597746,0.10559054
Test_192,0.5244817,0.009835929,0.34829232,0.11739002
Test_193,0.013278852,0.25017917,0.38014776,0.35639417
Test_194,0.0017609841,0.3304133,0.5889947,0.0788311
Test_195,0.94584566,0.00023425021,0.030502241,0.023417845
Test_196,0.2728474,0.046174496,0.10081411,0.58016396
Test_197,0.02210878,0.07393622,0.049221665,0.85473335
Test_198,0.15245879,0.12071126,0.13183479,0.5949952
Test_199,0.012015819,0.13103038,0.20767455,0.64927924
Test_200,0.11800192,0.10667519,0.64009273,0.13523014
Test_201,0.03199121,0.06533131,0.26190934,0.64076823
Test_202,0.8891133,0.0022627674,0.006911707,0.10171215
Test_203,0.8126005,0.02172528,0.03181931,0.13385487
Test_204,0.027985277,0.01569709,0.14066947,0.8156481
Test_205,0.00012511753,0.003243543,0.9965314,9.985976e-05
Test_206,0.9351319,0.0011907555,0.03149153,0.032185752
Test_207,0.00813879,0.05281007,0.9105681,0.028483035
Test_208,0.08713176,0.0843699,0.09301272,0.7354857
Test_209,0.034748446,0.1843563,0.020380411,0.76051486
Test_210,0.004343617,0.013207377,0.943715,0.038734056
Test_211,0.08870818,0.07439964,0.012853109,0.82403904
Test_212,0.48068115,0.03234321,0.03798724,0.44898838
Test_213,0.92342675,0.0071133343,0.036840893,0.032619037
Test_214,0.000268502,0.009119704,0.9812356,0.009376124
Test_215,0.045187116,0.0030541827,0.9253749,0.02638376
Test_216,0.014045248,0.26937053,0.3063415,0.41024277
Test_217,0.81117505,0.03641996,0.007418595,0.14498635
Test_218,0.25864878,0.026315438,0.067504756,0.64753103
Test_219,0.72586733,0.01576778,0.16397496,0.09438988
Test_220,0.25658742,0.08740051,0.026622798,0.6293893
Test_221,0.00018106286,0.026504723,0.9705657,0.0027486065
Test_222,0.093985304,0.20459661,0.037523054,0.663895
Test_223,0.2719191,0.106285185,0.24687175,0.37492397
Test_224,0.8856509,0.0053789024,0.056329846,0.05264041
Test_225,0.2982848,0.15130608,0.14048433,0.40992478
Test_226,0.10559959,0.14999524,0.34375688,0.4006483
Test_227,0.034748502,0.15541574,0.65451926,0.15531653
Test_228,0.0002083244,0.02586894,0.9725709,0.0013518947
Test_229,0.040643066,0.011154658,0.8419874,0.106214896
Test_230,0.51474553,0.041560847,0.08958942,0.35410425
Test_231,0.8605973,0.009393855,0.02227782,0.107731
Test_232,0.30101922,0.073863745,0.046182416,0.5789346
Test_233,0.07246927,0.08133724,0.4795269,0.36666653
Test_234,0.00729205,0.022096677,0.9682995,0.0023117566
Test_235,0.16199887,0.0119704865,0.7575161,0.06851455
Test_236,0.03603897,0.03191505,0.90976626,0.022279758
Test_237,0.8838352,0.015842596,0.059648693,0.040673558
Test_238,0.14171311,0.15142046,0.5027723,0.20409407
Test_239,0.029492112,0.083734766,0.057043146,0.82973
Test_240,0.7366503,0.0009020984,0.18663539,0.07581218
Test_241,0.0019130115,0.066622175,0.9156065,0.015858319
Test_242,0.0020325375,0.14730841,0.84301156,0.0076475875
Test_243,0.7294803,0.058762886,0.12365207,0.08810475
Test_244,0.061417036,0.034657523,0.64360636,0.26031914
Test_245,0.07837146,0.043454815,0.8677406,0.010433144
Test_246,0.012510923,0.058144823,0.85917425,0.07017005
Test_247,0.16182487,0.2697833,0.118861005,0.44953084
Test_248,0.0038282403,0.0017845213,0.9761427,0.018244509
Test_249,0.013222007,0.25090078,0.47643086,0.2594463
Test_250,0.622833,0.16290821,0.029079264,0.18517956
Test_251,0.1332117,0.0717364,0.27333027,0.52172166
Test_252,0.42371544,0.06653022,0.3734916,0.1362628
Test_253,3.7955575e-05,0.00068117544,0.9976407,0.0016401157
Test_254,0.07533222,0.17545371,0.710241,0.038972963
Test_255,0.026980657,0.14361644,0.66425633,0.16514657
Test_256,0.0063816346,0.041288562,0.7479567,0.2043731
Test_257,0.1452641,0.074637346,0.113339506,0.666759
Test_258,0.24497437,0.08160423,0.048311662,0.6251097
Test_259,0.5864259,0.015059053,0.06862984,0.32988518
Test_260,0.066243365,0.17736074,0.082389645,0.6740063
Test_261,0.55647266,0.017383564,0.058951594,0.36719227
Test_262,0.015723757,0.08051118,0.8758123,0.027952738
Test_263,0.07551636,0.045332916,0.54905367,0.33009708
Test_264,0.005088311,0.0339004,0.90503603,0.055975225
Test_265,0.017238036,0.19723588,0.24207985,0.5434462
Test_266,0.01808206,0.037345123,0.01571229,0.9288605
Test_267,0.019029403,0.027354702,0.94955325,0.004062585
Test_268,5.6802386e-05,0.0054519633,0.98968154,0.0048096343
Test_269,0.0031388414,0.117507614,0.8683956,0.010957853
Test_270,0.017238036,0.19723588,0.24207985,0.5434462
Test_271,0.0001875453,0.0294605,0.96323663,0.00711541
Test_272,0.0003160994,0.67384887,0.03915116,0.28668383
Test_273,0.07653011,0.0068737287,0.007144815,0.9094513
Test_274,0.23707429,0.008074823,0.69096977,0.06388104
Test_275,0.18834345,0.023380093,0.20531195,0.5829645
Test_276,0.3156425,0.025380595,0.27300185,0.3859751
Test_277,0.022332832,0.3839156,0.2921828,0.30156884
Test_278,0.13223605,0.03561236,0.022578359,0.8095733
Test_279,0.002391605,0.021214005,0.011892416,0.9645019
Test_280,0.019902814,0.35540608,0.16202633,0.46266475
Test_281,0.13006996,0.004571059,0.8095846,0.055774394
Test_282,0.0034421934,0.07491043,0.8171418,0.10450565
Test_283,0.006133299,0.051353313,0.13880831,0.80370516
Test_284,0.10377776,0.030332124,0.08011023,0.7857799
Test_285,0.008135159,0.009454831,0.97455126,0.007858697
Test_286,0.029842064,0.08132584,0.19573133,0.6931008
Test_287,0.003000716,0.122772604,0.85317564,0.021050956
Test_288,0.67784834,0.094046354,0.15439436,0.07371088
Test_289,0.05360597,0.011951918,0.0042136605,0.9302285
Test_290,0.105066486,0.01672526,0.8149446,0.0632636
Test_291,0.039717343,0.17136738,0.32688227,0.46203303
Test_292,0.000111109395,0.13179229,0.8650479,0.0030486744
Test_293,0.09708104,0.09608132,0.024789637,0.782048
Test_294,0.065760255,0.22550449,0.0774025,0.63133276
Test_295,0.422074,0.12590119,0.060019378,0.39200547
Test_296,0.94035625,0.0116289705,0.02136362,0.026651131
Test_297,0.069907546,0.0646122,0.08497392,0.7805063
Test_298,0.000537481,0.10256441,0.85369086,0.04320726
Test_299,0.004288074,0.013388589,0.015959067,0.96636426
Test_300,0.9173306,0.0028706538,0.015224403,0.06457424
Test_301,0.1041654,0.06470323,0.6879439,0.14318748
Test_302,0.5154588,0.003060611,0.025320163,0.4561604
Test_303,0.4557319,0.038503893,0.08200317,0.42376104
Test_304,0.89733934,0.010332307,0.039499052,0.052829336
Test_305,0.89063966,0.004974546,0.008808436,0.09557743
Test_306,0.004782889,0.008120535,0.9842017,0.002894955
Test_307,0.0021314938,0.022933457,0.97346854,0.001466524
Test_308,0.072498925,0.42195854,0.3671345,0.13840806
Test_309,0.75561357,0.004974066,0.046413317,0.19299906
Test_310,0.69218075,0.029689157,0.13635164,0.14177841
Test_311,0.85760546,0.009174809,0.064886354,0.068333305
Test_312,0.06992194,0.094862945,0.0592004,0.7760148
Test_313,0.14715962,0.018798206,0.020362493,0.8136797
Test_314,0.00495982,0.131542,0.50337696,0.36012122
Test_315,0.06864547,0.21318164,0.43541944,0.28275338
Test_316,0.002240932,0.31911427,0.30483556,0.37380922
Test_317,0.021783995,0.050966788,0.8030218,0.1242274
Test_318,0.8672642,0.022109853,0.02058861,0.09003733
Test_319,0.76534057,0.011794248,0.0410765,0.1817887
Test_320,0.96776676,0.0013339594,0.013797581,0.0171016
Test_321,0.22743015,0.030884827,0.22606452,0.51562047
Test_322,0.055212058,0.27077815,0.47903067,0.1949791
Test_323,0.17578794,0.043167584,0.09460156,0.6864429
Test_324,0.006916061,0.011466893,0.9765058,0.0051111425
Test_325,0.121468246,0.010341143,0.11882445,0.74936616
Test_326,0.7648906,0.0091278,0.10108486,0.12489676
Test_327,0.0013635587,0.007384926,0.98859555,0.0026560302
Test_328,0.00011730321,0.047138367,0.86887586,0.08386851
Test_329,0.38578352,0.005493717,0.15615644,0.4525663
Test_330,0.38941544,0.024827234,0.060055755,0.5257016
Test_331,0.005289102,0.03635975,0.9560139,0.0023372115
Test_332,0.017077204,0.16888182,0.12733592,0.6867051
Test_333,0.61047953,0.041307595,0.08459121,0.26362163
Test_334,0.11719918,0.10183702,0.11154009,0.66942364
Test_335,0.5546284,0.011445987,0.022451939,0.4114736
Test_336,0.30231735,0.1494819,0.38933098,0.15886979
Test_337,0.7114085,0.015080078,0.03822682,0.23528472
Test_338,0.7351288,0.012811236,0.032819808,0.21924011
Test_339,0.037759036,0.011203941,0.52916396,0.421873
Test_340,0.095929444,0.055735115,0.065625116,0.7827103
Test_341,0.8316861,0.024668854,0.031800024,0.11184496
Test_342,0.25271666,0.3841956,0.15975593,0.20333184
Test_343,0.9794023,0.0005179259,0.007951068,0.012128794
Test_344,0.14560904,0.023469685,0.45570278,0.37521854
Test_345,0.5630895,0.0039228713,0.011424288,0.4215633
Test_346,0.001248698,0.41312847,0.22717366,0.3584492
Test_347,0.3061805,0.066508345,0.34592876,0.28138235
Test_348,0.8827549,0.012164743,0.07874065,0.026339713
Test_349,0.08585623,0.034602597,0.1402336,0.7393076
Test_350,4.9704795e-05,0.004848333,0.9879269,0.0071750036
Test_351,0.0024289812,0.109457575,0.7951266,0.09298687
Test_352,0.057440538,0.017598107,0.036941778,0.8880196
Test_353,0.92128444,0.013795696,0.043639615,0.021280311
Test_354,0.18650584,0.064359955,0.19619241,0.5529418
Test_355,0.71035284,0.0034445336,0.10792743,0.17827518
Test_356,0.20364577,0.03340732,0.028778978,0.73416793
Test_357,0.021622922,0.00765584,0.96028864,0.010432546
Test_358,0.5990779,0.027316071,0.13628668,0.23731934
Test_359,0.8047092,0.017283833,0.08635758,0.09164931
Test_360,0.7335373,0.032806445,0.099199325,0.1344569
Test_361,0.00241171,0.016141195,0.9360616,0.04538545
Test_362,0.0002718513,0.0024820934,0.9837329,0.01351313
Test_363,0.1192453,0.0021342693,0.87207544,0.0065449676
Test_364,0.0011440858,0.0044325627,0.9875804,0.006842903
Test_365,0.47636476,0.046667147,0.20678946,0.27017862
Test_366,0.08368921,0.0081421435,0.6631471,0.24502149
Test_367,0.031592492,0.015053683,0.947239,0.006114776
Test_368,0.0096930405,0.007767181,0.97970676,0.0028330118
Test_369,0.5512284,0.07049286,0.20948526,0.16879351
Test_370,0.0003668437,0.34812915,0.56431895,0.08718504
Test_371,0.07514545,0.1294736,0.63263345,0.16274753
Test_372,0.013497602,0.030159974,0.9345897,0.02175272
Test_373,0.34743637,0.08370937,0.5206292,0.04822508
Test_374,0.00022807225,0.024213064,0.9615943,0.01396456
Test_375,0.060461815,0.0413148,0.11496791,0.78325546
Test_376,0.94446075,0.0006642541,0.012676788,0.04219819
Test_377,0.40822932,0.1435426,0.18163368,0.26659444
Test_378,0.97434753,0.0026583846,0.016583348,0.0064107315
Test_379,0.22379884,0.09541102,0.056043062,0.6247471
Test_380,0.35382932,0.036079865,0.018954927,0.59113586
Test_381,0.85049057,0.012613005,0.08560735,0.05128911
Test_382,0.11108328,0.097200125,0.27795696,0.5137596
Test_383,0.077659346,0.15462297,0.1368612,0.6308565
Test_384,0.8958939,0.0063803038,0.025640992,0.072084896
Test_385,0.095421314,0.01664433,0.027584013,0.8603504
Test_386,0.020844119,0.26585183,0.40801114,0.30529287
Test_387,0.17638384,0.047911968,0.6037339,0.17197032
Test_388,0.00024559465,0.08973661,0.90208644,0.007931451
Test_389,0.161235,0.101466976,0.6690695,0.06822854
Test_390,0.8880737,0.0118519915,0.05416454,0.045909766
Test_391,0.0020375152,0.0024200985,0.0024940777,0.9930483
Test_392,0.034509078,0.031482577,0.44167724,0.49233115
Test_393,0.21336232,0.019762326,0.1315937,0.6352817
Test_394,0.010709555,0.13555811,0.009966768,0.8437655
Test_395,0.37461627,0.058456585,0.32665786,0.2402694
Test_396,0.013937992,0.07583607,0.88261116,0.02761488
Test_397,0.023090202,0.0317276,0.78690314,0.15827902
Test_398,0.8973438,0.00413238,0.08194266,0.016581057
Test_399,0.019082645,0.18459268,0.7695732,0.026751455
Test_400,0.4949914,0.034723222,0.37870705,0.091578335
Test_401,0.20582686,0.10825702,0.2860596,0.39985654
Test_402,0.0105676595,0.14840688,0.22099698,0.6200285
Test_403,0.060062096,0.10828098,0.71855205,0.11310486
Test_404,0.014334824,0.07368946,0.07626082,0.8357148
Test_405,0.08385467,0.079197325,0.055687904,0.78126013
Test_406,0.09058423,0.019512596,0.046685677,0.84321755
Test_407,0.03416219,0.14531338,0.78423876,0.036285687
Test_408,0.24769828,0.08901875,0.18980491,0.4734781
Test_409,0.7763789,0.009992155,0.054316677,0.1593123
Test_410,0.07741518,0.26133478,0.5868216,0.074428454
Test_411,0.024104975,0.023941658,0.041958634,0.9099947
Test_412,0.05717887,0.006272092,0.034558184,0.9019909
Test_413,0.07033394,0.011463747,0.4907412,0.4274611
Test_414,0.00016144328,0.005703599,0.9938421,0.00029289527
Test_415,0.55014735,0.027098188,0.2751854,0.14756915
Test_416,0.86640465,0.004174935,0.030628845,0.09879153
Test_417,0.0039092405,0.024750048,0.96762854,0.003712199
Test_418,0.5549251,0.07713812,0.050194323,0.31774253
Test_419,0.40058,0.06660066,0.17301722,0.3598021
Test_420,0.98976237,0.0003903197,0.0053913277,0.004455923
Test_421,0.0034869765,0.023913397,0.96906483,0.0035347955
Test_422,0.03481561,0.14398016,0.7022083,0.11899588
Test_423,0.25569034,0.17555954,0.4910304,0.07771979
Test_424,0.00052447215,0.31579632,0.5875463,0.096133
Test_425,0.0017866543,0.23780349,0.08998976,0.67042017
Test_426,0.11992945,0.0875209,0.7322218,0.060327888
Test_427,0.018226974,0.0067304494,0.0031685303,0.971874
Test_428,0.057041008,0.034478057,0.039429083,0.8690518
Test_429,0.43619126,0.012942853,0.46135238,0.08951342
Test_430,0.007494713,0.012302141,0.92263514,0.057568055
Test_431,0.7211369,0.02429847,0.20556632,0.048998367
Test_432,0.03299643,0.004152819,0.019557804,0.943293
Test_433,0.0055342857,0.63805765,0.2197735,0.13663457
Test_434,0.14670411,0.08910885,0.7403974,0.023789635
Test_435,0.8826759,0.0016675888,0.016967114,0.09868946
Test_436,0.038955003,0.021926701,0.13336015,0.8057582
Test_437,0.8630697,0.0037961341,0.09868259,0.034451444
Test_438,0.75723004,0.043683395,0.08827144,0.11081515
Test_439,2.2723598e-05,0.015865846,0.96885675,0.015254702
Test_440,0.041370407,0.15531301,0.06908383,0.7342328
Test_441,0.096684314,0.018331911,0.8624585,0.02252526
Test_442,0.0018096523,0.277001,0.5887926,0.13239671
Test_443,0.67768186,0.013000892,0.017003676,0.29231358
Test_444,0.003578935,0.1024671,0.066787444,0.8271665
Test_445,0.8029118,0.014884911,0.123441376,0.058761906
Test_446,0.066344626,0.022835312,0.027616017,0.8832041
Test_447,0.24865252,0.10063531,0.6020095,0.048702665
Test_448,0.0160545,0.027728846,0.9494776,0.0067390287
Test_449,0.025563214,0.11090697,0.58312213,0.28040776
Test_450,0.005957347,0.054418076,0.002591763,0.93703276
Test_451,0.82449967,0.0065927864,0.13438757,0.03452001
Test_452,0.9753155,0.00014848725,0.010477147,0.014058861
Test_453,0.057781104,0.0009458814,0.011628384,0.9296446
Test_454,0.0014688185,0.025581531,0.95202595,0.020923728
Test_455,0.03144476,0.16620304,0.7829254,0.01942673
Test_456,0.0975467,0.1505243,0.037446532,0.7144825
Test_457,0.0026407917,0.013407696,0.9781718,0.0057796272
Test_458,0.0035847735,0.009323826,0.97976893,0.0073225615
Test_459,0.0003736287,0.011107038,0.0008141755,0.98770523
Test_460,0.18060185,0.02789317,0.76995945,0.02154555
Test_461,0.025006302,0.110847615,0.71546024,0.1486859
Test_462,0.074012145,0.09009779,0.7999298,0.035960235
Test_463,0.09836,0.17825262,0.49136168,0.23202576
Test_464,0.0014929397,0.012212158,0.9733523,0.012942649
Test_465,0.3971556,0.03429511,0.11263038,0.4559189
Test_466,0.16947368,0.008069569,0.0065243444,0.81593245
Test_467,0.022375654,0.043723237,0.11316154,0.8207395
Test_468,0.0019342613,0.0027730423,0.98116755,0.01412508
Test_469,0.0959294,0.06910457,0.5041297,0.33083633
Test_470,0.0545411,0.06931177,0.31429967,0.56184745
Test_471,0.09763216,0.029955521,0.04969728,0.82271504
Test_472,0.09871359,0.06810556,0.050832447,0.78234833
Test_473,0.9651522,0.0015261548,0.020998653,0.0123229185
Test_474,0.058770686,0.1641439,0.008757124,0.76832825
Test_475,0.03779332,0.01554941,0.5509665,0.39569083
