image_id,healthy,multiple_diseases,rust,scab
Test_89,0.00057973893,0.00056532753,0.9943452,0.0045098
Test_90,0.3910767,0.032876052,0.4174878,0.15855949
Test_91,0.97779,0.0004714696,0.00017343405,0.021565031
Test_92,0.939039,0.008020938,0.013042027,0.039898034
Test_93,0.9715955,0.0051040356,0.020369945,0.0029305834
Test_94,0.97818244,0.00858914,0.003683974,0.009544413
Test_95,0.17769511,0.024803808,0.020855652,0.7766454
Test_96,0.9915073,0.00321943,0.0025578646,0.002715326
Test_97,0.4952047,0.16477002,0.28504917,0.054976124
Test_98,0.9704822,0.0065798187,0.0030510603,0.019886909
Test_99,0.37724134,0.013886892,0.57266915,0.036202587
Test_100,0.7994494,0.037209965,0.009623608,0.15371706
Test_101,0.9768212,0.0025225978,0.0014671074,0.019189192
Test_102,0.019053562,0.008741557,0.96288675,0.009318122
Test_103,0.22612338,0.00058720197,0.74353456,0.029754912
Test_104,0.9706048,0.011445335,0.0052093975,0.012740539
Test_105,0.80209255,0.005403143,0.004633972,0.1878703
Test_106,0.8474749,0.06777032,0.021557357,0.0631975
Test_107,0.9904226,0.0019481385,0.0064314143,0.0011979571
Test_108,0.86028695,0.047570013,0.021257052,0.070886046
Test_109,0.061787497,0.0094300425,0.006386012,0.9223964
Test_110,0.22139883,0.057220265,0.7092291,0.012151799
Test_111,0.49767774,0.03611331,0.3385182,0.12769073
Test_112,0.9967843,0.0012260223,0.0013108549,0.00067869324
Test_113,0.92517877,0.019325294,0.027887288,0.027608627
Test_114,0.20058137,0.0016759951,0.79486716,0.0028755034
Test_115,0.4312259,0.08047959,0.058185894,0.43010867
Test_116,0.832392,0.061128702,0.040617753,0.06586154
Test_117,0.6201006,0.043996982,0.25616747,0.07973495
Test_118,0.19586234,0.0725028,0.040524423,0.69111043
Test_119,0.78822446,0.017356167,0.098864086,0.09555536
Test_120,0.6249181,0.03911221,0.054151643,0.2818181
Test_121,0.9160654,0.011508962,0.0415344,0.030891286
Test_122,0.93323493,0.010591918,0.013492794,0.04268044
Test_123,0.17379038,0.020295914,0.79372674,0.012186998
Test_124,0.99323153,0.0009971545,0.002896028,0.002875303
Test_125,0.9755293,0.00063419656,0.012831892,0.011004579
Test_126,0.5088226,0.034643937,0.40633583,0.050197657
Test_127,0.077908546,0.0011332578,0.912372,0.00858624
Test_128,0.9788734,0.006659459,0.008331352,0.006135823
Test_129,0.034333877,0.005165215,0.90758497,0.052916043
Test_130,0.8359732,0.016570274,0.03938188,0.108074665
Test_131,0.77817094,0.026255481,0.012915711,0.1826578
Test_132,0.09620223,0.011169752,0.88226897,0.010359052
Test_133,0.06332399,0.03125696,0.87998486,0.025434202
Test_134,0.70968795,0.032727487,0.21571156,0.041872997
Test_135,0.031893764,0.020988747,0.93842286,0.008694633
Test_136,0.4342573,0.03630948,0.24829008,0.28114322
Test_137,0.9606031,0.0011895504,0.005626047,0.032581322
Test_138,0.18980509,0.045080237,0.7458417,0.019273015
Test_139,0.017071366,0.015377064,0.95197785,0.015573703
Test_140,0.2426965,0.103189394,0.2937008,0.36041334
Test_141,0.4762864,0.029215693,0.41503266,0.079465196
Test_142,0.43189383,0.07696906,0.30215925,0.18897793
Test_143,0.105623014,0.011768005,0.0153353205,0.8672736
Test_144,0.9110719,0.022946484,0.014035576,0.051946003
Test_145,0.9979463,0.0010053226,0.000420511,0.0006278247
Test_146,0.6084978,0.024729893,0.079463534,0.28730872
Test_147,0.8830291,0.009530254,0.05276395,0.05467669
Test_148,0.87977445,0.0128487265,0.055404913,0.05197199
Test_149,0.26731282,0.01553154,0.6674414,0.049714282
Test_150,0.9645858,0.005645311,0.021187238,0.008581678
Test_151,0.8370417,0.0064387256,0.13263226,0.023887398
Test_152,0.952056,0.014866131,0.019530468,0.013547383
Test_153,0.6928278,0.023528686,0.038235586,0.24540798
Test_154,0.010776123,0.011119902,0.020840965,0.95726305
Test_155,0.5590476,0.0172416,0.42198595,0.0017248845
Test_156,0.5114751,0.04078877,0.04576851,0.40196764
Test_157,0.46170884,0.010322266,0.015341999,0.51262695
Test_158,0.34994966,0.106477134,0.124678664,0.41889456
Test_159,0.8119335,0.024599738,0.013924584,0.14954211
Test_160,0.6039725,0.15181257,0.04736766,0.19684735
Test_161,0.6320802,0.1317874,0.10513432,0.13099806
Test_162,0.014627004,0.0047145607,0.9649124,0.015745942
Test_163,0.7056499,0.03716332,0.11339852,0.14378831
Test_164,0.9943802,0.001155333,0.0031667978,0.0012977505
Test_165,0.9797704,0.0017604157,0.0038413175,0.014627885
Test_166,0.9528853,0.025400952,0.0017875137,0.019926248
Test_167,0.4495655,0.049907625,0.1459777,0.3545491
Test_168,0.416609,0.01915235,0.02721447,0.5370242
Test_169,0.9884194,0.0026981994,0.006360104,0.002522251
Test_170,0.9529412,0.004878137,0.03587923,0.00630135
Test_171,0.015375957,0.007514425,0.96427155,0.012838041
Test_172,0.97908497,0.0014872823,0.001941579,0.017486155
Test_173,0.2795439,0.022915438,0.69034487,0.007195867
Test_174,0.47105756,0.0077803773,0.005028712,0.51613337
Test_175,0.9753135,0.0068482617,0.0054413737,0.012396922
Test_176,0.76227945,0.024574282,0.15014257,0.06300369
Test_177,0.8909563,0.007724096,0.0021713427,0.0991482
Test_178,0.9916871,0.003398281,0.002848779,0.0020657075
Test_179,0.9319196,0.0073827277,0.03008689,0.030610848
Test_180,0.38938686,0.06548687,0.24216373,0.30296257
Test_181,0.0045279176,0.023789462,0.94236624,0.02931636
Test_182,0.8398501,0.022528,0.020460082,0.11716168
Test_183,0.96722513,0.007020688,0.01802009,0.0077341776
Test_184,0.0057134773,0.004388909,0.9813726,0.0085249785
Test_185,0.6832959,0.04316227,0.18426932,0.08927247
Test_186,0.019084204,0.004141819,0.95384383,0.022930143
Test_187,0.95147747,0.01573966,0.006803399,0.025979554
Test_188,0.24355376,0.039322168,0.67919403,0.03792999
Test_189,0.66336685,0.008660016,0.097289056,0.23068416
Test_190,0.39379388,0.01753206,0.09892,0.48975408
Test_191,0.96989787,0.012028194,0.00578628,0.012287773
Test_192,0.72499704,0.003169235,0.267334,0.00449972
Test_193,0.16895351,0.060994256,0.7045511,0.06550116
Test_194,0.14213498,0.009900957,0.8356778,0.012286316
Test_195,0.10707787,0.084018655,0.030852767,0.7780507
Test_196,0.9216547,0.019085256,0.023282476,0.035977527
Test_197,0.69483244,0.03798431,0.20672594,0.060457334
Test_198,0.76013356,0.038776863,0.01814888,0.18294065
Test_199,0.9958079,0.0013448868,0.00039968538,0.002447506
Test_200,0.27751616,0.025032625,0.6173955,0.080055736
Test_201,0.16325179,0.01981807,0.8134926,0.0034375084
Test_202,0.29220262,0.063984275,0.5471331,0.096680015
Test_203,0.32250145,0.024469385,0.15495832,0.4980708
Test_204,0.75113714,0.046499178,0.17318818,0.029175447
Test_205,0.044988282,0.043733656,0.8926653,0.018612763
Test_206,0.40440953,0.08066257,0.42463055,0.09029727
Test_207,0.088161424,0.026750503,0.8531359,0.03195213
Test_208,0.80038774,0.013303092,0.002181735,0.18412745
Test_209,0.86943287,0.023395378,0.046983223,0.060188614
Test_210,0.7413315,0.007440279,0.23633903,0.014889149
Test_211,0.0065121586,0.0001723219,0.9663352,0.026980354
Test_212,0.9944331,0.0023928678,0.00023569821,0.0029384103
Test_213,0.89499223,0.02047265,0.051755957,0.03277909
Test_214,0.64516973,0.03799826,0.2827604,0.034071505
Test_215,0.08951984,0.06862257,0.41217524,0.42968237
Test_216,0.9851598,0.0040237335,0.0009025904,0.009913839
Test_217,0.927417,0.0067894896,0.0064910506,0.05930247
Test_218,0.2489058,0.10478665,0.59474766,0.051559884
Test_219,0.0008194272,0.26679656,0.6926612,0.03972283
Test_220,0.08376771,0.009944467,0.8372632,0.069024585
Test_221,0.0011806715,0.0015571811,0.99631184,0.0009502957
Test_222,0.96946263,0.005441092,0.010729791,0.014366524
Test_223,0.70848596,0.035954226,0.18902603,0.066533744
Test_224,0.73538435,0.020165576,0.05361757,0.19083253
Test_225,0.4501157,0.018272635,0.057642944,0.47396874
Test_226,0.98742664,0.0036280386,0.004973557,0.0039718426
Test_227,0.97078574,0.014346769,0.01237829,0.0024892944
Test_228,0.78115726,0.053523384,0.1116753,0.053644087
Test_229,0.9326455,0.016367828,0.036951628,0.014035003
Test_230,0.010427947,0.00053889974,0.0028303107,0.98620284
Test_231,0.009106127,0.0039361357,0.0015196931,0.985438
Test_232,0.96026367,0.020103166,0.00606583,0.013567333
Test_233,0.63328576,0.03389299,0.29448572,0.038335647
Test_234,0.9262653,0.015831817,0.046997454,0.010905333
Test_235,0.18167432,0.0898276,0.62388843,0.10460961
Test_236,0.94298154,0.008182661,0.02346106,0.025374655
Test_237,0.021458564,0.012448208,0.91167897,0.05441418
Test_238,0.022727046,0.0066218083,0.90592295,0.064728215
Test_239,0.73050123,0.022669313,0.23260282,0.014226587
Test_240,0.088553905,0.008501063,0.008776071,0.894169
Test_241,0.49052596,0.036936253,0.009051262,0.46348652
Test_242,0.28874576,0.012520433,0.6926683,0.0060655614
Test_243,0.98491424,0.0026955241,0.0029063423,0.009483907
Test_244,0.88660735,0.016356101,0.04034692,0.056689642
Test_245,0.069857046,0.003783166,0.0074899294,0.91886985
Test_246,0.96610326,0.007931562,0.012205057,0.013760105
Test_247,0.020645203,0.004090234,0.93382686,0.04143758
Test_248,0.8835597,0.021784212,0.061898407,0.032757606
Test_249,0.8214219,0.0071544433,0.14674135,0.024682265
Test_250,0.96602786,0.0043322034,0.018061558,0.01157849
Test_251,0.30775145,0.03604001,0.6176678,0.038540784
Test_252,0.100287534,0.006079432,0.0029590183,0.890674
Test_253,0.00026736653,0.012229755,0.9763531,0.011149807
Test_254,0.6691802,0.071949944,0.22266337,0.036206532
Test_255,0.97288954,0.0027888108,0.0027867253,0.0215349
Test_256,0.0703932,0.035409663,0.5298882,0.36430895
Test_257,0.986389,0.002236223,0.008718827,0.002655892
Test_258,0.027428951,0.009405975,0.017000766,0.94616437
Test_259,0.61873966,0.009802257,0.1675555,0.20390259
Test_260,0.11991751,0.044239726,0.8221442,0.013698534
Test_261,0.020868031,0.003831402,0.97379273,0.0015078138
Test_262,0.006929793,0.004549274,0.95565504,0.03286584
Test_263,0.83304983,0.009932121,0.01222163,0.14479637
Test_264,0.7505329,0.037029512,0.057097666,0.15533991
Test_265,0.44725928,0.05967071,0.45575756,0.037312455
Test_266,0.86240464,0.036206186,0.03279399,0.06859515
Test_267,0.19991554,0.008702221,0.003211888,0.78817034
Test_268,0.41325977,0.09709207,0.3015586,0.18808961
Test_269,0.09262139,0.08305665,0.55905473,0.26526722
Test_270,0.14328915,0.11737,0.29891905,0.4404218
Test_271,0.2651884,0.09385147,0.5311269,0.109833255
Test_272,0.94962174,0.009753735,0.011082568,0.029541949
Test_273,0.72975385,0.025176385,0.020694885,0.22437485
Test_274,0.86718947,0.019430216,0.004020262,0.109360114
Test_275,0.8161253,0.009194895,0.1483979,0.02628202
Test_276,0.9060156,0.042762794,0.0062414245,0.04498015
Test_277,0.8712495,0.0076671084,0.032074027,0.08900934
Test_278,0.9351396,0.0214027,0.008737331,0.0347203
Test_279,0.5498419,0.08400578,0.12190648,0.24424583
Test_280,0.96383625,0.014171826,0.006586235,0.015405745
Test_281,0.13151309,0.0078426525,0.024763737,0.8358806
Test_282,0.3136811,0.02007669,0.042319417,0.6239228
Test_283,0.3764161,0.11086872,0.4390915,0.073623575
Test_284,0.0029120708,0.001330669,0.99371535,0.0020419504
Test_285,0.5417435,0.036401033,0.20078531,0.22107013
Test_286,0.1588905,0.01279663,0.8230025,0.0053102886
Test_287,0.9095872,0.013104226,0.0701261,0.00718251
Test_288,0.024818312,0.06500938,0.8412121,0.06896029
Test_289,0.9835322,0.0060040634,0.0021248162,0.008338938
Test_290,0.63772047,0.14638135,0.161975,0.05392315
Test_291,0.0012625213,0.00080519466,0.99635494,0.001577382
Test_292,0.7689019,0.030347357,0.1458714,0.054879386
Test_293,0.3195658,0.041157983,0.039423622,0.59985256
Test_294,0.6538945,0.028463848,0.021639898,0.2960018
Test_295,0.39998075,0.058084734,0.47122166,0.07071281
Test_296,0.025341721,0.0005893256,0.97045994,0.0036090259
Test_297,0.009466507,0.00083345233,0.9894226,0.00027745045
Test_298,0.14536557,0.019411325,0.774709,0.060514085
Test_299,0.9633656,0.00046868974,0.033089373,0.0030764302
Test_300,0.46672618,0.024037369,0.07618049,0.43305585
Test_301,0.36148298,0.060235243,0.11374242,0.4645393
Test_302,0.04611361,0.061365023,0.8605587,0.03196271
Test_303,0.7668262,0.0092638135,0.16413818,0.05977179
Test_304,0.6131176,0.03866908,0.24639773,0.10181562
Test_305,0.96015024,0.0027053624,0.00066203304,0.03648232
Test_306,0.38178208,0.040264506,0.46019176,0.117761694
Test_307,0.70844805,0.014437592,0.26974204,0.007372302
Test_308,0.72490937,0.031034902,0.03148664,0.212569
Test_309,0.03697011,0.016029986,0.92490774,0.022092221
Test_310,0.95756155,0.006716943,0.030574238,0.005147282
Test_311,0.0020062362,0.0032052607,0.9764015,0.018386947
Test_312,0.96407294,0.0073781013,0.020111106,0.0084379455
Test_313,0.807178,0.008529329,0.1393458,0.04494692
Test_314,0.9731705,0.013499413,0.001666339,0.011663766
Test_315,0.6890051,0.033425193,0.20285168,0.07471807
Test_316,0.00028777207,0.0005296857,0.9981444,0.001038177
Test_317,0.33638328,0.0019564375,0.01123427,0.65042603
Test_318,0.35402617,0.0130434185,0.61647767,0.016452732
Test_319,0.0013265115,0.012256667,0.8709566,0.11546028
Test_320,0.8508815,0.014723303,0.05195597,0.082439125
Test_321,0.38158816,0.02068542,0.0033583906,0.59436804
Test_322,0.18311498,0.016497876,0.034573644,0.7658135
Test_323,0.9042849,0.005373868,0.06919123,0.021149969
Test_324,0.73225665,0.019138798,0.21830279,0.03030168
Test_325,0.8861358,0.017700361,0.024887115,0.07127671
Test_326,0.9238897,0.029536886,0.021031963,0.025541434
Test_327,0.39994785,0.04992462,0.5221463,0.027981259
Test_328,0.8551423,0.024466299,0.016788185,0.10360325
Test_329,0.7728455,0.018765034,0.15460339,0.0537861
Test_330,0.12948893,0.007015144,0.7396793,0.12381665
Test_331,0.3321508,0.027298149,0.090658,0.549893
Test_332,0.8078207,0.039932627,0.017453706,0.13479295
Test_333,0.7235252,0.117518246,0.081949286,0.077007286
Test_334,0.92500657,0.01480477,0.04216283,0.018025825
Test_335,0.29798114,0.01200524,0.01895913,0.6710545
Test_336,0.14475198,0.007907648,0.50354826,0.34379205
Test_337,0.8532975,0.03028155,0.08016678,0.036254205
Test_338,0.437169,0.028193371,0.023496112,0.51114154
Test_339,0.008358687,0.01550696,0.95897555,0.017158782
Test_340,0.007183748,0.0020611787,0.94271576,0.04803923
Test_341,0.9607335,0.009163624,0.020904431,0.009198511
Test_342,0.0015563115,4.965502e-05,0.99764794,0.00074599363
Test_343,0.057669036,0.010779729,0.9085393,0.023011968
Test_344,0.9895941,0.0027373147,0.00067212473,0.0069964607
Test_345,0.20958854,0.034876738,0.19095926,0.5645755
Test_346,0.7728985,0.04108187,0.122462556,0.063557036
Test_347,0.8388271,0.07273783,0.025761846,0.06267321
Test_348,0.79771584,0.008372728,0.020193636,0.17371783
Test_349,0.42591393,0.009176286,0.013001498,0.55190825
Test_350,0.86918503,0.033981774,0.08081399,0.016019288
Test_351,0.025259659,0.016082788,0.90208274,0.05657485
Test_352,0.00026230986,0.00036687806,0.9979907,0.0013800827
Test_353,0.33947936,0.03979687,0.5705248,0.05019893
Test_354,0.2261247,0.031232847,0.1362267,0.60641575
Test_355,0.9253245,0.031665582,0.005866513,0.037143387
Test_356,0.00034281827,0.0004445398,0.999074,0.00013868108
Test_357,0.048210923,0.004401778,0.9420656,0.0053217164
Test_358,0.72298676,0.06801678,0.04200623,0.16699024
Test_359,0.6223661,0.06499368,0.29380587,0.018834377
Test_360,0.7542591,0.019315124,0.18831562,0.03811019
Test_361,0.59852135,0.02074141,0.37376747,0.0069697406
Test_362,0.7417367,0.0043719625,0.23782293,0.01606848
Test_363,0.5354933,0.015764097,0.32988164,0.118860975
Test_364,0.6888038,0.02833597,0.26523346,0.017626768
Test_365,0.91624165,0.007644982,0.06105722,0.015056203
Test_366,0.72005814,0.0062025227,0.26726827,0.0064711417
Test_367,0.023357911,0.005978843,0.9605491,0.010114163
Test_368,0.91138273,0.020643473,0.05572239,0.012251393
Test_369,0.40835434,0.015977416,0.5517446,0.023923678
Test_370,0.013800349,0.0058896565,0.95465916,0.025650876
Test_371,0.74948245,0.021063777,0.18399552,0.045458235
Test_372,0.49808577,0.030364417,0.25408533,0.21746442
Test_373,0.7078575,0.045161944,0.12161253,0.125368
Test_374,0.044496298,0.0018022762,0.93999803,0.013703367
Test_375,0.84554654,0.06451563,0.01102197,0.078915924
Test_376,0.49058837,0.043743547,0.205555,0.2601131
Test_377,0.9923366,0.0025596137,0.00059713825,0.0045067337
Test_378,0.6948279,0.065357305,0.09455816,0.14525667
Test_379,0.9773676,0.0068891435,0.008480825,0.0072623263
Test_380,0.45847386,0.029724821,0.50082654,0.010974843
Test_381,0.9519177,0.010426348,0.032392062,0.005263992
Test_382,0.97839046,0.0008393974,0.0132982815,0.0074719307
Test_383,0.0011617475,0.0012644369,0.99716276,0.00041106003
Test_384,0.96139216,0.0049102544,0.016961237,0.01673639
Test_385,0.95948964,0.010274416,0.025438871,0.0047970708
Test_386,0.93874305,0.014211542,0.020989282,0.026056128
Test_387,0.47962135,0.09764857,0.06296386,0.35976616
Test_388,0.38253215,0.028805275,0.54914105,0.03952151
Test_389,0.13688177,0.012116199,0.0063520106,0.84465003
Test_390,0.01386999,0.046597876,0.5848161,0.354716
Test_391,0.058482654,0.030374728,0.05091258,0.86023
Test_392,0.5562959,0.08391718,0.083947875,0.27583906
Test_393,0.11857396,0.010010041,0.86688334,0.004532734
Test_394,0.11451983,0.031893045,0.83341724,0.02016987
Test_395,0.27875188,0.05677207,0.64654714,0.017928911
Test_396,0.505246,0.019097593,0.46044773,0.015208644
Test_397,0.8213531,0.057181634,0.1068518,0.014613463
Test_398,0.5191348,0.105479375,0.26594555,0.10944025
Test_399,0.5552006,0.094541274,0.28826812,0.06198996
Test_400,0.51781774,0.086588286,0.059021335,0.33657268
Test_401,0.71312326,0.011598249,0.008228619,0.2670499
Test_402,0.6009689,0.100464486,0.042703785,0.25586283
Test_403,0.26146513,0.006355815,0.71256435,0.019614764
Test_404,0.16121319,0.011637707,0.8208502,0.006298894
Test_405,0.43011934,0.014872471,0.3584572,0.19655101
Test_406,0.106446385,0.044506673,0.13844588,0.71060103
Test_407,0.8793157,0.022796383,0.0597449,0.03814303
Test_408,0.059499174,0.013941489,0.92501134,0.0015479652
Test_409,0.82238406,0.02371282,0.11326402,0.04063909
Test_410,0.99133474,0.0008036177,0.00616775,0.0016939862
Test_411,0.73081404,0.016687522,0.21373108,0.038767368
Test_412,0.8559653,0.00972486,0.002990775,0.13131914
Test_413,0.3244529,0.021872364,0.60993373,0.043740984
Test_414,0.90351236,0.0006805888,0.0038212705,0.0919858
Test_415,0.101951234,0.024225939,0.8215638,0.05225906
Test_416,0.8195404,0.026374971,0.06497607,0.089108475
Test_417,0.091653414,0.011022976,0.47167617,0.4256475
Test_418,0.8933804,0.041204397,0.03509832,0.03031695
Test_419,0.9701496,0.0018741979,0.02292307,0.005053144
Test_420,0.48661065,0.01314225,0.4661798,0.03406735
Test_421,0.0029569045,0.0070673404,0.98484707,0.005128773
Test_422,0.95306194,0.019705798,0.0071460526,0.020086259
Test_423,0.9231366,0.023018187,0.0073563107,0.046488907
Test_424,0.73886234,0.031857494,0.05010848,0.17917173
Test_425,0.15195544,0.01946812,0.8231832,0.005393256
Test_426,0.21666263,0.019075273,0.74950963,0.014752424
Test_427,0.6668546,0.10632474,0.090330884,0.13648981
Test_428,0.23108247,0.02484136,0.56944793,0.17462826
Test_429,0.23758335,0.021879133,0.68973434,0.05080314
Test_430,0.23833735,0.03334107,0.63217443,0.096147075
Test_431,0.9492464,0.007278589,0.028006626,0.015468395
Test_432,0.9655117,0.0028493202,0.017190296,0.0144485785
Test_433,0.34211695,0.008968191,0.054818496,0.5940963
Test_434,0.8875896,0.0019926284,0.00035535963,0.1100624
Test_435,0.70317525,0.074868694,0.10707057,0.114885524
Test_436,0.9792796,0.0028991099,0.006399894,0.011421391
Test_437,0.6486965,0.02933608,0.046917833,0.2750497
Test_438,0.10782436,0.02728702,0.84484303,0.020045536
Test_439,9.894294e-05,0.00011002203,0.9996978,9.3295086e-05
Test_440,0.8271849,0.066670895,0.06531742,0.040826745
Test_441,0.87561435,0.02597926,0.08831331,0.010093046
Test_442,0.81098014,0.0969918,0.013161723,0.07886641
Test_443,0.04739197,0.0066680117,0.9118326,0.034107417
Test_444,0.99835086,0.00062393857,0.00018570959,0.0008395551
Test_445,0.26109257,0.08197873,0.33778057,0.31914815
Test_446,0.6508311,0.020636009,0.26002005,0.06851286
Test_447,0.9315305,0.009398013,0.051770896,0.0073006153
Test_448,0.9364301,0.0018747434,0.013072114,0.04862307
Test_449,0.31156594,0.047088888,0.54409784,0.09724738
Test_450,0.5455864,0.032325063,0.37864828,0.0434402
Test_451,0.033424407,0.005506574,0.0034335803,0.95763546
Test_452,0.68523073,0.012076345,0.03056465,0.27212834
Test_453,0.28827247,0.02056365,0.05294242,0.6382214
Test_454,0.94036174,0.011706808,0.0039012886,0.044030175
Test_455,0.5986212,0.08023193,0.11639027,0.20475662
Test_456,0.4813208,0.06136787,0.11706306,0.34024832
Test_457,0.9994041,0.00021358285,0.00015210589,0.00023019053
Test_458,0.90023834,0.020062124,0.07145964,0.008239924
Test_459,0.46414313,0.15122671,0.17606409,0.20856611
Test_460,0.7704947,0.0121653,0.090930514,0.1264095
Test_461,0.10468494,0.014562716,0.04741008,0.83334225
Test_462,0.12204851,0.001086633,0.87612575,0.0007391444
Test_463,0.96337724,0.0037256156,0.009458575,0.023438571
Test_464,0.26765728,0.019706303,0.03601565,0.6766208
Test_465,0.8255595,0.011079888,0.1551328,0.008227865
Test_466,0.007277827,0.2707559,0.6974092,0.024557129
Test_467,0.18264136,0.028447377,0.028417801,0.76049346
Test_468,0.91333884,0.021515938,0.001169508,0.063975774
Test_469,0.93862605,0.005491489,0.04291273,0.012969707
Test_470,0.0063888575,0.00352302,0.9822198,0.007868301
Test_471,0.9378835,0.019425262,0.01556149,0.027129766
Test_472,0.9343329,0.0032144536,0.01325734,0.04919525
Test_473,0.968557,0.0040902947,0.019624505,0.0077281017
